starttime	seconds	ctime	dtime	ttime	wait
Sun Sep 03 19:53:01 2023	1693741981	0	519	519	518
Sun Sep 03 19:53:05 2023	1693741985	1	518	519	518
Sun Sep 03 19:53:07 2023	1693741987	0	519	519	518
Sun Sep 03 19:53:05 2023	1693741985	0	519	519	518
Sun Sep 03 19:53:03 2023	1693741983	0	519	520	519
Sun Sep 03 19:53:08 2023	1693741988	0	519	520	519
Sun Sep 03 19:53:01 2023	1693741981	0	520	520	518
Sun Sep 03 19:53:06 2023	1693741986	0	520	520	519
Sun Sep 03 19:53:00 2023	1693741980	0	520	520	519
Sun Sep 03 19:53:08 2023	1693741988	0	520	520	519
Sun Sep 03 19:53:02 2023	1693741982	1	519	520	518
Sun Sep 03 19:53:07 2023	1693741987	0	520	520	519
Sun Sep 03 19:53:00 2023	1693741980	0	520	520	519
Sun Sep 03 19:53:05 2023	1693741985	0	520	520	519
Sun Sep 03 19:53:00 2023	1693741980	0	520	520	520
Sun Sep 03 19:52:58 2023	1693741978	3	518	520	517
Sun Sep 03 19:53:01 2023	1693741981	0	521	521	520
Sun Sep 03 19:52:59 2023	1693741979	0	520	521	518
Sun Sep 03 19:53:03 2023	1693741983	1	520	521	520
Sun Sep 03 19:53:01 2023	1693741981	0	521	521	520
Sun Sep 03 19:53:01 2023	1693741981	1	520	521	519
Sun Sep 03 19:53:01 2023	1693741981	0	521	521	520
Sun Sep 03 19:53:02 2023	1693741982	0	521	521	520
Sun Sep 03 19:53:03 2023	1693741983	0	521	521	520
Sun Sep 03 19:52:59 2023	1693741979	1	520	521	519
Sun Sep 03 19:53:01 2023	1693741981	0	521	521	521
Sun Sep 03 19:53:01 2023	1693741981	0	521	521	520
Sun Sep 03 19:53:00 2023	1693741980	0	521	521	521
Sun Sep 03 19:53:08 2023	1693741988	0	521	521	521
Sun Sep 03 19:53:05 2023	1693741985	0	521	521	521
Sun Sep 03 19:52:58 2023	1693741978	2	519	521	518
Sun Sep 03 19:53:06 2023	1693741986	1	520	521	520
Sun Sep 03 19:53:01 2023	1693741981	0	521	521	521
Sun Sep 03 19:52:59 2023	1693741979	0	521	521	520
Sun Sep 03 19:53:04 2023	1693741984	0	521	521	521
Sun Sep 03 19:53:09 2023	1693741989	0	521	522	521
Sun Sep 03 19:53:03 2023	1693741983	0	522	522	521
Sun Sep 03 19:53:05 2023	1693741985	0	522	522	521
Sun Sep 03 19:53:07 2023	1693741987	0	522	522	519
Sun Sep 03 19:53:05 2023	1693741985	0	522	522	521
Sun Sep 03 19:52:59 2023	1693741979	0	522	522	522
Sun Sep 03 19:53:01 2023	1693741981	0	522	522	522
Sun Sep 03 19:53:00 2023	1693741980	0	522	522	522
Sun Sep 03 19:53:01 2023	1693741981	0	522	522	521
Sun Sep 03 19:53:09 2023	1693741989	0	522	522	521
Sun Sep 03 19:53:01 2023	1693741981	0	522	523	522
Sun Sep 03 19:53:04 2023	1693741984	0	522	523	522
Sun Sep 03 19:53:02 2023	1693741982	0	522	523	521
Sun Sep 03 19:53:06 2023	1693741986	0	523	523	522
Sun Sep 03 19:53:03 2023	1693741983	1	522	523	521
Sun Sep 03 19:53:06 2023	1693741986	0	523	523	518
Sun Sep 03 19:53:09 2023	1693741989	0	523	523	500
Sun Sep 03 19:52:58 2023	1693741978	2	520	523	519
Sun Sep 03 19:53:07 2023	1693741987	0	523	523	522
Sun Sep 03 19:53:03 2023	1693741983	0	523	523	521
Sun Sep 03 19:53:04 2023	1693741984	0	523	523	522
Sun Sep 03 19:53:05 2023	1693741985	1	522	523	522
Sun Sep 03 19:53:00 2023	1693741980	1	522	523	522
Sun Sep 03 19:53:09 2023	1693741989	1	522	523	521
Sun Sep 03 19:53:09 2023	1693741989	0	523	523	503
Sun Sep 03 19:53:01 2023	1693741981	0	523	523	522
Sun Sep 03 19:53:07 2023	1693741987	0	523	523	522
Sun Sep 03 19:53:01 2023	1693741981	0	523	523	523
Sun Sep 03 19:53:04 2023	1693741984	0	523	523	523
Sun Sep 03 19:53:06 2023	1693741986	0	523	523	523
Sun Sep 03 19:53:01 2023	1693741981	0	523	523	523
Sun Sep 03 19:52:59 2023	1693741979	0	523	523	523
Sun Sep 03 19:53:08 2023	1693741988	0	523	524	523
Sun Sep 03 19:53:02 2023	1693741982	1	523	524	522
Sun Sep 03 19:53:01 2023	1693741981	0	523	524	523
Sun Sep 03 19:53:01 2023	1693741981	0	523	524	522
Sun Sep 03 19:53:01 2023	1693741981	0	523	524	523
Sun Sep 03 19:53:03 2023	1693741983	0	524	524	512
Sun Sep 03 19:53:03 2023	1693741983	2	522	524	521
Sun Sep 03 19:52:58 2023	1693741978	3	520	524	459
Sun Sep 03 19:53:01 2023	1693741981	0	524	524	523
Sun Sep 03 19:53:07 2023	1693741987	0	524	524	523
Sun Sep 03 19:53:01 2023	1693741981	0	524	524	523
Sun Sep 03 19:53:03 2023	1693741983	0	524	524	511
Sun Sep 03 19:53:01 2023	1693741981	0	524	524	524
Sun Sep 03 19:53:07 2023	1693741987	0	524	524	523
Sun Sep 03 19:53:06 2023	1693741986	0	524	524	523
Sun Sep 03 19:53:04 2023	1693741984	0	524	524	524
Sun Sep 03 19:53:05 2023	1693741985	0	524	524	524
Sun Sep 03 19:53:04 2023	1693741984	0	524	525	524
Sun Sep 03 19:53:01 2023	1693741981	0	524	525	523
Sun Sep 03 19:53:07 2023	1693741987	0	524	525	524
Sun Sep 03 19:52:58 2023	1693741978	2	522	525	507
Sun Sep 03 19:53:01 2023	1693741981	0	525	525	524
Sun Sep 03 19:53:03 2023	1693741983	1	524	525	524
Sun Sep 03 19:53:05 2023	1693741985	0	525	525	524
Sun Sep 03 19:53:01 2023	1693741981	0	525	525	524
Sun Sep 03 19:53:06 2023	1693741986	0	525	525	524
Sun Sep 03 19:53:04 2023	1693741984	0	525	525	524
Sun Sep 03 19:53:09 2023	1693741989	0	525	525	524
Sun Sep 03 19:53:06 2023	1693741986	0	525	525	525
Sun Sep 03 19:53:03 2023	1693741983	0	525	525	525
Sun Sep 03 19:52:59 2023	1693741979	1	524	525	524
Sun Sep 03 19:53:08 2023	1693741988	0	525	525	525
Sun Sep 03 19:53:02 2023	1693741982	0	525	525	525
Sun Sep 03 19:53:03 2023	1693741983	0	525	525	525
Sun Sep 03 19:53:01 2023	1693741981	0	525	525	525
Sun Sep 03 19:53:04 2023	1693741984	0	525	525	525
Sun Sep 03 19:53:01 2023	1693741981	0	525	526	525
Sun Sep 03 19:53:09 2023	1693741989	0	525	526	525
Sun Sep 03 19:53:01 2023	1693741981	0	525	526	524
Sun Sep 03 19:52:58 2023	1693741978	3	522	526	521
Sun Sep 03 19:53:03 2023	1693741983	1	525	526	525
Sun Sep 03 19:53:05 2023	1693741985	0	526	526	525
Sun Sep 03 19:53:08 2023	1693741988	0	526	526	525
Sun Sep 03 19:53:05 2023	1693741985	4	522	526	517
Sun Sep 03 19:52:58 2023	1693741978	3	524	526	522
Sun Sep 03 19:52:59 2023	1693741979	0	526	526	526
Sun Sep 03 19:53:01 2023	1693741981	0	526	526	525
Sun Sep 03 19:53:01 2023	1693741981	0	526	526	526
Sun Sep 03 19:53:01 2023	1693741981	0	526	526	525
Sun Sep 03 19:53:04 2023	1693741984	0	526	526	526
Sun Sep 03 19:53:09 2023	1693741989	0	526	527	526
Sun Sep 03 19:53:00 2023	1693741980	0	526	527	526
Sun Sep 03 19:52:58 2023	1693741978	3	524	527	523
Sun Sep 03 19:53:05 2023	1693741985	0	526	527	526
Sun Sep 03 19:53:01 2023	1693741981	0	526	527	526
Sun Sep 03 19:53:05 2023	1693741985	0	527	527	526
Sun Sep 03 19:53:01 2023	1693741981	0	527	527	526
Sun Sep 03 19:53:07 2023	1693741987	0	527	527	526
Sun Sep 03 19:53:08 2023	1693741988	1	526	527	526
Sun Sep 03 19:53:03 2023	1693741983	0	527	527	526
Sun Sep 03 19:53:06 2023	1693741986	0	527	527	526
Sun Sep 03 19:53:00 2023	1693741980	0	527	527	525
Sun Sep 03 19:53:05 2023	1693741985	0	527	527	526
Sun Sep 03 19:53:01 2023	1693741981	0	527	527	518
Sun Sep 03 19:53:01 2023	1693741981	0	527	527	527
Sun Sep 03 19:53:09 2023	1693741989	0	527	527	525
Sun Sep 03 19:53:04 2023	1693741984	0	527	527	527
Sun Sep 03 19:53:06 2023	1693741986	0	527	527	527
Sun Sep 03 19:53:09 2023	1693741989	0	527	527	527
Sun Sep 03 19:53:07 2023	1693741987	0	527	528	526
Sun Sep 03 19:53:05 2023	1693741985	0	527	528	525
Sun Sep 03 19:52:58 2023	1693741978	3	525	528	524
Sun Sep 03 19:53:02 2023	1693741982	0	528	528	527
Sun Sep 03 19:53:01 2023	1693741981	0	528	528	527
Sun Sep 03 19:53:09 2023	1693741989	0	527	528	525
Sun Sep 03 19:53:05 2023	1693741985	1	527	528	526
Sun Sep 03 19:53:07 2023	1693741987	0	528	528	527
Sun Sep 03 19:53:03 2023	1693741983	0	528	528	527
Sun Sep 03 19:53:02 2023	1693741982	0	528	528	525
Sun Sep 03 19:53:01 2023	1693741981	0	528	528	527
Sun Sep 03 19:53:04 2023	1693741984	0	528	528	527
Sun Sep 03 19:53:01 2023	1693741981	0	528	528	527
Sun Sep 03 19:53:00 2023	1693741980	0	528	528	528
Sun Sep 03 19:53:05 2023	1693741985	0	528	528	528
Sun Sep 03 19:53:00 2023	1693741980	0	528	528	528
Sun Sep 03 19:53:01 2023	1693741981	0	528	528	528
Sun Sep 03 19:53:00 2023	1693741980	0	528	528	528
Sun Sep 03 19:53:05 2023	1693741985	0	528	528	527
Sun Sep 03 19:53:02 2023	1693741982	0	528	528	528
Sun Sep 03 19:53:04 2023	1693741984	0	528	529	528
Sun Sep 03 19:53:06 2023	1693741986	2	527	529	526
Sun Sep 03 19:53:08 2023	1693741988	0	528	529	528
Sun Sep 03 19:53:09 2023	1693741989	0	528	529	528
Sun Sep 03 19:53:09 2023	1693741989	1	528	529	527
Sun Sep 03 19:53:09 2023	1693741989	0	529	529	528
Sun Sep 03 19:53:09 2023	1693741989	0	529	529	528
Sun Sep 03 19:52:59 2023	1693741979	0	528	529	528
Sun Sep 03 19:53:05 2023	1693741985	1	528	529	528
Sun Sep 03 19:53:04 2023	1693741984	0	529	529	528
Sun Sep 03 19:53:01 2023	1693741981	0	529	529	528
Sun Sep 03 19:53:01 2023	1693741981	0	529	529	529
Sun Sep 03 19:53:06 2023	1693741986	0	529	529	528
Sun Sep 03 19:53:09 2023	1693741989	0	529	529	528
Sun Sep 03 19:53:06 2023	1693741986	0	529	529	529
Sun Sep 03 19:53:09 2023	1693741989	0	529	529	528
Sun Sep 03 19:53:09 2023	1693741989	0	529	529	525
Sun Sep 03 19:53:00 2023	1693741980	1	529	529	528
Sun Sep 03 19:53:03 2023	1693741983	0	529	529	529
Sun Sep 03 19:53:08 2023	1693741988	0	529	529	528
Sun Sep 03 19:53:09 2023	1693741989	0	529	529	529
Sun Sep 03 19:52:59 2023	1693741979	4	525	529	525
Sun Sep 03 19:53:08 2023	1693741988	0	529	529	529
Sun Sep 03 19:53:01 2023	1693741981	0	529	530	529
Sun Sep 03 19:52:59 2023	1693741979	0	529	530	529
Sun Sep 03 19:53:05 2023	1693741985	1	529	530	528
Sun Sep 03 19:53:07 2023	1693741987	0	529	530	529
Sun Sep 03 19:53:09 2023	1693741989	0	529	530	515
Sun Sep 03 19:53:06 2023	1693741986	0	529	530	529
Sun Sep 03 19:53:00 2023	1693741980	0	529	530	529
Sun Sep 03 19:53:07 2023	1693741987	0	530	530	529
Sun Sep 03 19:53:08 2023	1693741988	0	530	530	529
Sun Sep 03 19:53:01 2023	1693741981	0	529	530	528
Sun Sep 03 19:53:00 2023	1693741980	0	530	530	528
Sun Sep 03 19:53:00 2023	1693741980	0	530	530	529
Sun Sep 03 19:53:07 2023	1693741987	0	530	530	529
Sun Sep 03 19:53:01 2023	1693741981	0	530	530	529
Sun Sep 03 19:53:00 2023	1693741980	0	530	530	529
Sun Sep 03 19:53:00 2023	1693741980	0	530	530	530
Sun Sep 03 19:52:59 2023	1693741979	0	530	530	529
Sun Sep 03 19:53:06 2023	1693741986	0	530	530	530
Sun Sep 03 19:52:59 2023	1693741979	2	528	530	527
Sun Sep 03 19:53:08 2023	1693741988	0	530	530	530
Sun Sep 03 19:52:59 2023	1693741979	1	529	530	528
Sun Sep 03 19:53:07 2023	1693741987	0	530	530	530
Sun Sep 03 19:53:00 2023	1693741980	0	530	530	530
Sun Sep 03 19:53:09 2023	1693741989	0	530	530	529
Sun Sep 03 19:53:08 2023	1693741988	0	530	530	530
Sun Sep 03 19:53:05 2023	1693741985	1	530	531	529
Sun Sep 03 19:52:59 2023	1693741979	1	530	531	523
Sun Sep 03 19:53:04 2023	1693741984	0	530	531	530
Sun Sep 03 19:53:04 2023	1693741984	1	530	531	529
Sun Sep 03 19:53:06 2023	1693741986	0	530	531	530
Sun Sep 03 19:53:06 2023	1693741986	0	531	531	530
Sun Sep 03 19:53:08 2023	1693741988	0	531	531	530
Sun Sep 03 19:53:04 2023	1693741984	0	531	531	530
Sun Sep 03 19:53:01 2023	1693741981	1	530	531	530
Sun Sep 03 19:53:05 2023	1693741985	0	531	531	530
Sun Sep 03 19:53:08 2023	1693741988	0	531	531	530
Sun Sep 03 19:53:09 2023	1693741989	0	531	531	530
Sun Sep 03 19:52:59 2023	1693741979	0	531	531	530
Sun Sep 03 19:53:01 2023	1693741981	0	531	531	530
Sun Sep 03 19:53:01 2023	1693741981	0	531	531	531
Sun Sep 03 19:53:02 2023	1693741982	1	530	531	530
Sun Sep 03 19:53:06 2023	1693741986	0	531	531	529
Sun Sep 03 19:53:04 2023	1693741984	0	531	531	530
Sun Sep 03 19:53:09 2023	1693741989	0	531	531	518
Sun Sep 03 19:53:04 2023	1693741984	0	531	531	531
Sun Sep 03 19:53:06 2023	1693741986	0	531	531	531
Sun Sep 03 19:53:04 2023	1693741984	0	531	532	531
Sun Sep 03 19:53:08 2023	1693741988	0	531	532	531
Sun Sep 03 19:53:00 2023	1693741980	0	531	532	530
Sun Sep 03 19:53:04 2023	1693741984	1	531	532	529
Sun Sep 03 19:53:08 2023	1693741988	0	531	532	531
Sun Sep 03 19:53:09 2023	1693741989	0	531	532	531
Sun Sep 03 19:53:05 2023	1693741985	0	532	532	531
Sun Sep 03 19:53:00 2023	1693741980	0	532	532	531
Sun Sep 03 19:53:08 2023	1693741988	0	531	532	531
Sun Sep 03 19:53:01 2023	1693741981	0	532	532	531
Sun Sep 03 19:53:02 2023	1693741982	0	532	532	531
Sun Sep 03 19:53:06 2023	1693741986	0	532	532	531
Sun Sep 03 19:53:00 2023	1693741980	1	531	532	531
Sun Sep 03 19:53:07 2023	1693741987	0	532	532	531
Sun Sep 03 19:53:05 2023	1693741985	0	532	532	531
Sun Sep 03 19:53:00 2023	1693741980	0	532	532	531
Sun Sep 03 19:53:03 2023	1693741983	0	532	532	532
Sun Sep 03 19:53:01 2023	1693741981	0	532	532	531
Sun Sep 03 19:52:59 2023	1693741979	0	532	532	531
Sun Sep 03 19:53:01 2023	1693741981	0	532	532	532
Sun Sep 03 19:53:06 2023	1693741986	0	532	532	532
Sun Sep 03 19:53:00 2023	1693741980	0	532	532	530
Sun Sep 03 19:53:05 2023	1693741985	0	532	532	532
Sun Sep 03 19:53:01 2023	1693741981	0	532	533	532
Sun Sep 03 19:53:00 2023	1693741980	0	532	533	531
Sun Sep 03 19:53:05 2023	1693741985	0	532	533	532
Sun Sep 03 19:53:05 2023	1693741985	0	532	533	532
Sun Sep 03 19:53:05 2023	1693741985	0	532	533	532
Sun Sep 03 19:53:01 2023	1693741981	0	533	533	532
Sun Sep 03 19:53:09 2023	1693741989	0	533	533	532
Sun Sep 03 19:53:00 2023	1693741980	0	533	533	532
Sun Sep 03 19:53:07 2023	1693741987	1	532	533	529
Sun Sep 03 19:53:05 2023	1693741985	0	533	533	531
Sun Sep 03 19:53:09 2023	1693741989	1	532	533	532
Sun Sep 03 19:53:02 2023	1693741982	0	533	533	532
Sun Sep 03 19:53:02 2023	1693741982	0	533	533	532
Sun Sep 03 19:53:05 2023	1693741985	0	533	533	533
Sun Sep 03 19:52:59 2023	1693741979	0	533	533	532
Sun Sep 03 19:53:07 2023	1693741987	0	533	533	531
Sun Sep 03 19:52:59 2023	1693741979	1	532	533	532
Sun Sep 03 19:53:02 2023	1693741982	0	533	533	533
Sun Sep 03 19:53:05 2023	1693741985	1	533	533	532
Sun Sep 03 19:53:07 2023	1693741987	1	533	533	532
Sun Sep 03 19:53:04 2023	1693741984	0	533	533	533
Sun Sep 03 19:53:01 2023	1693741981	0	533	534	533
Sun Sep 03 19:53:00 2023	1693741980	0	533	534	533
Sun Sep 03 19:53:01 2023	1693741981	0	534	534	533
Sun Sep 03 19:53:03 2023	1693741983	0	534	534	533
Sun Sep 03 19:53:09 2023	1693741989	1	533	534	529
Sun Sep 03 19:53:08 2023	1693741988	0	534	534	533
Sun Sep 03 19:53:00 2023	1693741980	0	534	534	531
Sun Sep 03 19:53:04 2023	1693741984	0	533	534	533
Sun Sep 03 19:53:07 2023	1693741987	0	534	534	533
Sun Sep 03 19:53:05 2023	1693741985	0	534	534	533
Sun Sep 03 19:53:03 2023	1693741983	0	534	534	528
Sun Sep 03 19:53:04 2023	1693741984	0	534	534	534
Sun Sep 03 19:53:00 2023	1693741980	0	534	534	532
Sun Sep 03 19:53:09 2023	1693741989	0	534	534	533
Sun Sep 03 19:53:01 2023	1693741981	0	534	534	533
Sun Sep 03 19:53:01 2023	1693741981	0	534	534	533
Sun Sep 03 19:53:05 2023	1693741985	0	534	534	534
Sun Sep 03 19:53:07 2023	1693741987	0	534	534	534
Sun Sep 03 19:53:09 2023	1693741989	0	534	534	533
Sun Sep 03 19:53:04 2023	1693741984	0	534	534	534
Sun Sep 03 19:53:05 2023	1693741985	0	534	535	533
Sun Sep 03 19:53:00 2023	1693741980	0	534	535	534
Sun Sep 03 19:52:59 2023	1693741979	2	533	535	532
Sun Sep 03 19:53:04 2023	1693741984	0	535	535	534
Sun Sep 03 19:53:08 2023	1693741988	0	535	535	534
Sun Sep 03 19:53:06 2023	1693741986	1	534	535	534
Sun Sep 03 19:53:04 2023	1693741984	0	535	535	533
Sun Sep 03 19:53:01 2023	1693741981	0	534	535	534
Sun Sep 03 19:53:04 2023	1693741984	0	535	535	534
Sun Sep 03 19:53:01 2023	1693741981	0	535	535	535
Sun Sep 03 19:53:09 2023	1693741989	0	535	535	506
Sun Sep 03 19:53:06 2023	1693741986	0	535	535	534
Sun Sep 03 19:53:09 2023	1693741989	1	534	535	534
Sun Sep 03 19:53:01 2023	1693741981	0	535	535	532
Sun Sep 03 19:53:05 2023	1693741985	0	535	535	534
Sun Sep 03 19:53:04 2023	1693741984	0	535	535	534
Sun Sep 03 19:53:09 2023	1693741989	0	535	535	534
Sun Sep 03 19:53:02 2023	1693741982	3	533	535	532
Sun Sep 03 19:53:08 2023	1693741988	0	535	535	535
Sun Sep 03 19:53:04 2023	1693741984	0	535	535	533
Sun Sep 03 19:53:05 2023	1693741985	1	535	535	534
Sun Sep 03 19:53:08 2023	1693741988	1	535	535	534
Sun Sep 03 19:52:59 2023	1693741979	0	535	535	535
Sun Sep 03 19:53:08 2023	1693741988	0	535	535	534
Sun Sep 03 19:53:01 2023	1693741981	0	535	535	535
Sun Sep 03 19:53:09 2023	1693741989	0	535	535	535
Sun Sep 03 19:53:07 2023	1693741987	0	535	535	535
Sun Sep 03 19:53:04 2023	1693741984	0	535	535	534
Sun Sep 03 19:52:59 2023	1693741979	0	535	535	535
Sun Sep 03 19:52:59 2023	1693741979	0	535	536	528
Sun Sep 03 19:53:09 2023	1693741989	0	535	536	532
Sun Sep 03 19:53:06 2023	1693741986	0	536	536	535
Sun Sep 03 19:53:06 2023	1693741986	0	535	536	527
Sun Sep 03 19:53:00 2023	1693741980	0	536	536	535
Sun Sep 03 19:53:09 2023	1693741989	0	536	536	535
Sun Sep 03 19:53:01 2023	1693741981	0	536	536	536
Sun Sep 03 19:53:08 2023	1693741988	0	536	536	535
Sun Sep 03 19:53:08 2023	1693741988	0	536	536	535
Sun Sep 03 19:53:05 2023	1693741985	0	536	536	535
Sun Sep 03 19:52:58 2023	1693741978	3	533	536	533
Sun Sep 03 19:53:03 2023	1693741983	0	536	536	536
Sun Sep 03 19:53:08 2023	1693741988	1	536	536	535
Sun Sep 03 19:53:05 2023	1693741985	0	536	536	535
Sun Sep 03 19:53:04 2023	1693741984	0	536	536	535
Sun Sep 03 19:53:09 2023	1693741989	0	536	536	536
Sun Sep 03 19:52:58 2023	1693741978	3	533	536	533
Sun Sep 03 19:53:02 2023	1693741982	0	536	536	536
Sun Sep 03 19:53:09 2023	1693741989	0	536	537	535
Sun Sep 03 19:53:02 2023	1693741982	0	537	537	536
Sun Sep 03 19:53:03 2023	1693741983	1	535	537	535
Sun Sep 03 19:53:05 2023	1693741985	0	537	537	536
Sun Sep 03 19:53:08 2023	1693741988	0	537	537	536
Sun Sep 03 19:53:03 2023	1693741983	0	537	537	536
Sun Sep 03 19:53:06 2023	1693741986	1	536	537	536
Sun Sep 03 19:53:08 2023	1693741988	0	537	537	536
Sun Sep 03 19:53:09 2023	1693741989	0	537	537	536
Sun Sep 03 19:53:00 2023	1693741980	0	537	537	537
Sun Sep 03 19:53:03 2023	1693741983	0	537	537	537
Sun Sep 03 19:53:04 2023	1693741984	1	537	537	536
Sun Sep 03 19:53:01 2023	1693741981	0	537	538	537
Sun Sep 03 19:53:00 2023	1693741980	0	537	538	536
Sun Sep 03 19:53:02 2023	1693741982	1	536	538	536
Sun Sep 03 19:53:09 2023	1693741989	0	537	538	535
Sun Sep 03 19:53:05 2023	1693741985	0	537	538	537
Sun Sep 03 19:53:04 2023	1693741984	0	537	538	537
Sun Sep 03 19:53:03 2023	1693741983	1	537	538	532
Sun Sep 03 19:53:09 2023	1693741989	0	538	538	537
Sun Sep 03 19:53:08 2023	1693741988	0	538	538	537
Sun Sep 03 19:53:05 2023	1693741985	1	537	538	536
Sun Sep 03 19:52:59 2023	1693741979	0	538	538	537
Sun Sep 03 19:53:08 2023	1693741988	0	538	538	536
Sun Sep 03 19:53:08 2023	1693741988	0	538	538	537
Sun Sep 03 19:53:09 2023	1693741989	0	538	538	537
Sun Sep 03 19:53:05 2023	1693741985	0	538	538	537
Sun Sep 03 19:53:00 2023	1693741980	0	538	538	537
Sun Sep 03 19:53:08 2023	1693741988	0	538	538	537
Sun Sep 03 19:53:09 2023	1693741989	0	538	538	537
Sun Sep 03 19:53:03 2023	1693741983	0	538	538	537
Sun Sep 03 19:53:01 2023	1693741981	0	538	538	537
Sun Sep 03 19:53:03 2023	1693741983	0	538	538	537
Sun Sep 03 19:53:09 2023	1693741989	0	538	538	538
Sun Sep 03 19:53:04 2023	1693741984	0	538	538	537
Sun Sep 03 19:53:05 2023	1693741985	0	538	538	537
Sun Sep 03 19:53:03 2023	1693741983	0	538	538	538
Sun Sep 03 19:53:00 2023	1693741980	1	538	538	537
Sun Sep 03 19:53:09 2023	1693741989	0	538	538	538
Sun Sep 03 19:53:07 2023	1693741987	0	538	539	537
Sun Sep 03 19:53:09 2023	1693741989	1	538	539	537
Sun Sep 03 19:53:03 2023	1693741983	0	539	539	538
Sun Sep 03 19:53:01 2023	1693741981	3	536	539	535
Sun Sep 03 19:53:09 2023	1693741989	3	536	539	536
Sun Sep 03 19:53:03 2023	1693741983	0	539	539	538
Sun Sep 03 19:53:03 2023	1693741983	0	539	539	539
Sun Sep 03 19:53:08 2023	1693741988	0	539	539	538
Sun Sep 03 19:53:03 2023	1693741983	0	539	539	538
Sun Sep 03 19:53:04 2023	1693741984	0	539	539	539
Sun Sep 03 19:52:59 2023	1693741979	0	539	539	535
Sun Sep 03 19:52:59 2023	1693741979	0	539	539	538
Sun Sep 03 19:53:09 2023	1693741989	0	539	539	539
Sun Sep 03 19:53:04 2023	1693741984	0	539	539	539
Sun Sep 03 19:53:01 2023	1693741981	0	539	539	537
Sun Sep 03 19:53:02 2023	1693741982	0	539	539	539
Sun Sep 03 19:53:05 2023	1693741985	0	539	539	539
Sun Sep 03 19:53:05 2023	1693741985	0	539	539	539
Sun Sep 03 19:53:04 2023	1693741984	1	539	539	537
Sun Sep 03 19:53:01 2023	1693741981	0	539	539	538
Sun Sep 03 19:53:04 2023	1693741984	0	539	539	538
Sun Sep 03 19:53:02 2023	1693741982	0	539	540	539
Sun Sep 03 19:53:09 2023	1693741989	0	540	540	536
Sun Sep 03 19:53:01 2023	1693741981	0	539	540	539
Sun Sep 03 19:52:59 2023	1693741979	0	540	540	539
Sun Sep 03 19:53:01 2023	1693741981	0	540	540	539
Sun Sep 03 19:53:07 2023	1693741987	0	540	540	539
Sun Sep 03 19:53:07 2023	1693741987	0	540	540	539
Sun Sep 03 19:52:59 2023	1693741979	0	540	540	539
Sun Sep 03 19:53:04 2023	1693741984	0	540	540	538
Sun Sep 03 19:53:04 2023	1693741984	0	540	540	538
Sun Sep 03 19:53:00 2023	1693741980	1	540	540	539
Sun Sep 03 19:53:06 2023	1693741986	0	540	540	539
Sun Sep 03 19:53:06 2023	1693741986	0	540	540	539
Sun Sep 03 19:53:00 2023	1693741980	0	540	540	540
Sun Sep 03 19:53:03 2023	1693741983	0	540	540	539
Sun Sep 03 19:53:06 2023	1693741986	0	540	540	539
Sun Sep 03 19:53:04 2023	1693741984	0	540	540	539
Sun Sep 03 19:53:06 2023	1693741986	0	540	540	539
Sun Sep 03 19:53:05 2023	1693741985	0	540	540	539
Sun Sep 03 19:53:01 2023	1693741981	1	540	540	539
Sun Sep 03 19:53:07 2023	1693741987	0	540	540	540
Sun Sep 03 19:53:03 2023	1693741983	0	540	541	540
Sun Sep 03 19:53:07 2023	1693741987	0	540	541	539
Sun Sep 03 19:53:04 2023	1693741984	0	540	541	540
Sun Sep 03 19:52:59 2023	1693741979	0	540	541	540
Sun Sep 03 19:53:08 2023	1693741988	0	540	541	540
Sun Sep 03 19:53:00 2023	1693741980	0	540	541	540
Sun Sep 03 19:53:06 2023	1693741986	0	541	541	540
Sun Sep 03 19:53:08 2023	1693741988	0	540	541	540
Sun Sep 03 19:53:06 2023	1693741986	0	540	541	539
Sun Sep 03 19:53:09 2023	1693741989	0	541	541	540
Sun Sep 03 19:53:02 2023	1693741982	0	540	541	540
Sun Sep 03 19:53:01 2023	1693741981	0	541	541	540
Sun Sep 03 19:53:00 2023	1693741980	0	541	541	540
Sun Sep 03 19:53:06 2023	1693741986	1	540	541	539
Sun Sep 03 19:53:08 2023	1693741988	0	541	541	540
Sun Sep 03 19:53:01 2023	1693741981	1	540	541	540
Sun Sep 03 19:53:03 2023	1693741983	0	541	541	540
Sun Sep 03 19:53:00 2023	1693741980	0	541	541	540
Sun Sep 03 19:52:58 2023	1693741978	2	539	541	539
Sun Sep 03 19:53:09 2023	1693741989	0	541	541	540
Sun Sep 03 19:53:04 2023	1693741984	0	541	541	540
Sun Sep 03 19:53:06 2023	1693741986	1	541	541	540
Sun Sep 03 19:53:01 2023	1693741981	1	540	541	540
Sun Sep 03 19:53:03 2023	1693741983	0	541	541	541
Sun Sep 03 19:53:04 2023	1693741984	1	541	541	540
Sun Sep 03 19:53:01 2023	1693741981	0	541	542	541
Sun Sep 03 19:53:08 2023	1693741988	0	541	542	541
Sun Sep 03 19:53:01 2023	1693741981	0	542	542	541
Sun Sep 03 19:53:05 2023	1693741985	0	542	542	541
Sun Sep 03 19:53:04 2023	1693741984	0	542	542	541
Sun Sep 03 19:53:09 2023	1693741989	0	542	542	540
Sun Sep 03 19:53:04 2023	1693741984	0	542	542	541
Sun Sep 03 19:53:05 2023	1693741985	0	542	542	541
