starttime	seconds	ctime	dtime	ttime	wait
Sun Sep 03 19:50:26 2023	1693741826	0	514	514	513
Sun Sep 03 19:50:24 2023	1693741824	0	514	514	513
Sun Sep 03 19:50:28 2023	1693741828	0	514	514	513
Sun Sep 03 19:50:24 2023	1693741824	0	514	514	513
Sun Sep 03 19:50:31 2023	1693741831	0	513	514	513
Sun Sep 03 19:50:24 2023	1693741824	0	514	514	513
Sun Sep 03 19:50:24 2023	1693741824	0	514	514	513
Sun Sep 03 19:50:24 2023	1693741824	0	514	514	513
Sun Sep 03 19:50:26 2023	1693741826	0	514	514	513
Sun Sep 03 19:50:26 2023	1693741826	0	514	514	513
Sun Sep 03 19:50:29 2023	1693741829	0	514	514	513
Sun Sep 03 19:50:30 2023	1693741830	0	514	514	513
Sun Sep 03 19:50:24 2023	1693741824	0	514	514	513
Sun Sep 03 19:50:25 2023	1693741825	0	514	514	513
Sun Sep 03 19:50:23 2023	1693741823	0	514	514	514
Sun Sep 03 19:50:30 2023	1693741830	0	514	514	514
Sun Sep 03 19:50:23 2023	1693741823	0	514	514	514
Sun Sep 03 19:50:25 2023	1693741825	0	514	514	514
Sun Sep 03 19:50:30 2023	1693741830	0	514	514	514
Sun Sep 03 19:50:30 2023	1693741830	0	514	515	514
Sun Sep 03 19:50:28 2023	1693741828	0	514	515	514
Sun Sep 03 19:50:31 2023	1693741831	0	515	515	514
Sun Sep 03 19:50:25 2023	1693741825	0	514	515	514
Sun Sep 03 19:50:25 2023	1693741825	0	515	515	514
Sun Sep 03 19:50:27 2023	1693741827	0	515	515	514
Sun Sep 03 19:50:27 2023	1693741827	0	515	515	514
Sun Sep 03 19:50:25 2023	1693741825	0	515	515	514
Sun Sep 03 19:50:29 2023	1693741829	0	515	515	514
Sun Sep 03 19:50:24 2023	1693741824	1	514	515	514
Sun Sep 03 19:50:26 2023	1693741826	0	515	515	514
Sun Sep 03 19:50:31 2023	1693741831	0	515	515	514
Sun Sep 03 19:50:29 2023	1693741829	0	515	515	514
Sun Sep 03 19:50:28 2023	1693741828	0	515	515	515
Sun Sep 03 19:50:23 2023	1693741823	0	515	515	514
Sun Sep 03 19:50:25 2023	1693741825	0	515	515	514
Sun Sep 03 19:50:27 2023	1693741827	0	515	515	514
Sun Sep 03 19:50:29 2023	1693741829	0	515	515	515
Sun Sep 03 19:50:30 2023	1693741830	0	515	515	515
Sun Sep 03 19:50:23 2023	1693741823	0	515	515	515
Sun Sep 03 19:50:28 2023	1693741828	0	515	516	515
Sun Sep 03 19:50:25 2023	1693741825	0	515	516	515
Sun Sep 03 19:50:30 2023	1693741830	0	515	516	515
Sun Sep 03 19:50:27 2023	1693741827	0	515	516	515
Sun Sep 03 19:50:28 2023	1693741828	0	515	516	515
Sun Sep 03 19:50:25 2023	1693741825	0	515	516	515
Sun Sep 03 19:50:28 2023	1693741828	0	516	516	515
Sun Sep 03 19:50:30 2023	1693741830	0	516	516	515
Sun Sep 03 19:50:30 2023	1693741830	0	516	516	515
Sun Sep 03 19:50:28 2023	1693741828	0	516	516	515
Sun Sep 03 19:50:23 2023	1693741823	0	516	516	515
Sun Sep 03 19:50:25 2023	1693741825	0	516	516	516
Sun Sep 03 19:50:29 2023	1693741829	0	516	516	515
Sun Sep 03 19:50:29 2023	1693741829	0	516	516	516
Sun Sep 03 19:50:24 2023	1693741824	0	516	516	515
Sun Sep 03 19:50:24 2023	1693741824	0	516	516	516
Sun Sep 03 19:50:24 2023	1693741824	0	516	517	516
Sun Sep 03 19:50:27 2023	1693741827	0	516	517	516
Sun Sep 03 19:50:25 2023	1693741825	0	516	517	516
Sun Sep 03 19:50:25 2023	1693741825	1	516	517	516
Sun Sep 03 19:50:28 2023	1693741828	0	516	517	516
Sun Sep 03 19:50:30 2023	1693741830	0	517	517	516
Sun Sep 03 19:50:28 2023	1693741828	0	517	517	516
Sun Sep 03 19:50:28 2023	1693741828	0	517	517	516
Sun Sep 03 19:50:23 2023	1693741823	0	517	517	516
Sun Sep 03 19:50:29 2023	1693741829	0	517	517	516
Sun Sep 03 19:50:31 2023	1693741831	0	517	517	516
Sun Sep 03 19:50:23 2023	1693741823	0	517	517	516
Sun Sep 03 19:50:26 2023	1693741826	0	517	517	517
Sun Sep 03 19:50:25 2023	1693741825	0	517	517	516
Sun Sep 03 19:50:23 2023	1693741823	0	517	517	517
Sun Sep 03 19:50:28 2023	1693741828	0	517	517	516
Sun Sep 03 19:50:27 2023	1693741827	0	517	517	516
Sun Sep 03 19:50:25 2023	1693741825	0	517	517	517
Sun Sep 03 19:50:24 2023	1693741824	0	517	517	517
Sun Sep 03 19:50:29 2023	1693741829	0	517	517	517
Sun Sep 03 19:50:23 2023	1693741823	0	517	517	517
Sun Sep 03 19:50:25 2023	1693741825	0	517	517	516
Sun Sep 03 19:50:26 2023	1693741826	0	517	518	517
Sun Sep 03 19:50:29 2023	1693741829	0	517	518	517
Sun Sep 03 19:50:28 2023	1693741828	0	517	518	517
Sun Sep 03 19:50:28 2023	1693741828	0	517	518	517
Sun Sep 03 19:50:28 2023	1693741828	0	518	518	517
Sun Sep 03 19:50:27 2023	1693741827	0	518	518	517
Sun Sep 03 19:50:25 2023	1693741825	0	518	518	517
Sun Sep 03 19:50:31 2023	1693741831	0	518	518	517
Sun Sep 03 19:50:24 2023	1693741824	0	518	518	517
Sun Sep 03 19:50:28 2023	1693741828	0	518	518	514
Sun Sep 03 19:50:31 2023	1693741831	0	518	518	517
Sun Sep 03 19:50:27 2023	1693741827	0	518	518	517
Sun Sep 03 19:50:25 2023	1693741825	1	517	518	517
Sun Sep 03 19:50:23 2023	1693741823	0	518	518	518
Sun Sep 03 19:50:28 2023	1693741828	0	518	518	517
Sun Sep 03 19:50:27 2023	1693741827	0	518	518	518
Sun Sep 03 19:50:27 2023	1693741827	0	518	518	518
Sun Sep 03 19:50:28 2023	1693741828	0	518	518	518
Sun Sep 03 19:50:25 2023	1693741825	0	518	518	518
Sun Sep 03 19:50:29 2023	1693741829	0	519	519	518
Sun Sep 03 19:50:22 2023	1693741822	3	516	519	516
Sun Sep 03 19:50:25 2023	1693741825	0	519	519	519
Sun Sep 03 19:50:25 2023	1693741825	0	519	519	519
Sun Sep 03 19:50:25 2023	1693741825	0	519	519	518
Sun Sep 03 19:50:25 2023	1693741825	0	519	519	519
Sun Sep 03 19:50:31 2023	1693741831	0	519	519	519
Sun Sep 03 19:50:27 2023	1693741827	0	519	520	519
Sun Sep 03 19:50:25 2023	1693741825	0	519	520	519
Sun Sep 03 19:50:22 2023	1693741822	0	519	520	519
Sun Sep 03 19:50:27 2023	1693741827	0	520	520	519
Sun Sep 03 19:50:28 2023	1693741828	0	520	520	519
Sun Sep 03 19:50:23 2023	1693741823	1	519	520	519
Sun Sep 03 19:50:28 2023	1693741828	0	520	520	519
Sun Sep 03 19:50:25 2023	1693741825	0	519	520	519
Sun Sep 03 19:50:25 2023	1693741825	0	520	520	519
Sun Sep 03 19:50:29 2023	1693741829	0	520	520	520
Sun Sep 03 19:50:25 2023	1693741825	0	520	520	519
Sun Sep 03 19:50:27 2023	1693741827	0	520	520	520
Sun Sep 03 19:50:23 2023	1693741823	0	520	520	520
Sun Sep 03 19:50:23 2023	1693741823	0	520	521	520
Sun Sep 03 19:50:31 2023	1693741831	0	521	521	520
Sun Sep 03 19:50:28 2023	1693741828	0	521	521	520
Sun Sep 03 19:50:31 2023	1693741831	0	521	521	520
Sun Sep 03 19:50:25 2023	1693741825	0	521	521	520
Sun Sep 03 19:50:25 2023	1693741825	0	521	521	521
Sun Sep 03 19:50:25 2023	1693741825	0	521	521	520
Sun Sep 03 19:50:24 2023	1693741824	0	521	521	520
Sun Sep 03 19:50:28 2023	1693741828	0	521	521	520
Sun Sep 03 19:50:23 2023	1693741823	0	521	521	521
Sun Sep 03 19:50:26 2023	1693741826	0	521	521	521
Sun Sep 03 19:50:28 2023	1693741828	0	521	521	520
Sun Sep 03 19:50:25 2023	1693741825	0	521	521	521
Sun Sep 03 19:50:31 2023	1693741831	0	521	521	521
Sun Sep 03 19:50:27 2023	1693741827	0	521	522	521
Sun Sep 03 19:50:29 2023	1693741829	0	521	522	521
Sun Sep 03 19:50:23 2023	1693741823	0	521	522	521
Sun Sep 03 19:50:29 2023	1693741829	0	522	522	521
Sun Sep 03 19:50:23 2023	1693741823	0	522	522	521
Sun Sep 03 19:50:27 2023	1693741827	0	522	522	521
Sun Sep 03 19:50:27 2023	1693741827	0	522	522	521
Sun Sep 03 19:50:25 2023	1693741825	0	522	522	521
Sun Sep 03 19:50:28 2023	1693741828	0	522	522	521
Sun Sep 03 19:50:29 2023	1693741829	0	522	522	522
Sun Sep 03 19:50:22 2023	1693741822	0	522	522	521
Sun Sep 03 19:50:27 2023	1693741827	0	522	522	522
Sun Sep 03 19:50:29 2023	1693741829	0	522	522	522
Sun Sep 03 19:50:29 2023	1693741829	0	522	522	522
Sun Sep 03 19:50:27 2023	1693741827	0	522	523	522
Sun Sep 03 19:50:29 2023	1693741829	0	522	523	521
Sun Sep 03 19:50:25 2023	1693741825	0	522	523	522
Sun Sep 03 19:50:27 2023	1693741827	0	522	523	522
Sun Sep 03 19:50:25 2023	1693741825	0	523	523	522
Sun Sep 03 19:50:26 2023	1693741826	0	523	523	522
Sun Sep 03 19:50:30 2023	1693741830	0	523	523	522
Sun Sep 03 19:50:24 2023	1693741824	0	523	523	522
Sun Sep 03 19:50:24 2023	1693741824	0	523	523	522
Sun Sep 03 19:50:26 2023	1693741826	0	523	523	523
Sun Sep 03 19:50:27 2023	1693741827	0	523	523	523
Sun Sep 03 19:50:24 2023	1693741824	0	523	524	523
Sun Sep 03 19:50:27 2023	1693741827	0	523	524	523
Sun Sep 03 19:50:22 2023	1693741822	3	520	524	520
Sun Sep 03 19:50:28 2023	1693741828	0	523	524	523
Sun Sep 03 19:50:28 2023	1693741828	0	523	524	523
Sun Sep 03 19:50:30 2023	1693741830	0	524	524	523
Sun Sep 03 19:50:28 2023	1693741828	0	524	524	523
Sun Sep 03 19:50:23 2023	1693741823	0	524	524	523
Sun Sep 03 19:50:23 2023	1693741823	0	524	524	523
Sun Sep 03 19:50:23 2023	1693741823	0	524	524	523
Sun Sep 03 19:50:22 2023	1693741822	0	524	524	524
Sun Sep 03 19:50:24 2023	1693741824	0	524	524	523
Sun Sep 03 19:50:23 2023	1693741823	0	524	524	524
Sun Sep 03 19:50:23 2023	1693741823	0	524	525	524
Sun Sep 03 19:50:24 2023	1693741824	0	524	525	524
Sun Sep 03 19:50:23 2023	1693741823	0	524	525	524
Sun Sep 03 19:50:23 2023	1693741823	0	525	525	524
Sun Sep 03 19:50:24 2023	1693741824	0	525	525	524
Sun Sep 03 19:50:23 2023	1693741823	0	525	525	524
Sun Sep 03 19:50:26 2023	1693741826	0	525	525	525
Sun Sep 03 19:50:30 2023	1693741830	0	525	525	525
Sun Sep 03 19:50:23 2023	1693741823	0	526	526	525
Sun Sep 03 19:50:25 2023	1693741825	1	525	526	524
Sun Sep 03 19:50:30 2023	1693741830	0	526	526	525
Sun Sep 03 19:50:24 2023	1693741824	0	526	526	526
Sun Sep 03 19:50:31 2023	1693741831	0	526	526	526
Sun Sep 03 19:50:31 2023	1693741831	0	526	526	526
Sun Sep 03 19:50:23 2023	1693741823	0	526	526	526
Sun Sep 03 19:50:23 2023	1693741823	0	526	526	525
Sun Sep 03 19:50:25 2023	1693741825	0	526	526	526
Sun Sep 03 19:50:27 2023	1693741827	0	526	527	526
Sun Sep 03 19:50:25 2023	1693741825	0	527	527	526
Sun Sep 03 19:50:25 2023	1693741825	0	527	527	526
Sun Sep 03 19:50:22 2023	1693741822	0	527	527	526
Sun Sep 03 19:50:28 2023	1693741828	0	527	527	526
Sun Sep 03 19:50:25 2023	1693741825	0	527	527	526
Sun Sep 03 19:50:29 2023	1693741829	0	527	527	527
Sun Sep 03 19:50:23 2023	1693741823	0	527	527	527
Sun Sep 03 19:50:25 2023	1693741825	0	527	527	527
Sun Sep 03 19:50:22 2023	1693741822	0	527	528	527
Sun Sep 03 19:50:22 2023	1693741822	4	524	528	524
Sun Sep 03 19:50:23 2023	1693741823	0	528	528	527
Sun Sep 03 19:50:28 2023	1693741828	0	528	528	527
Sun Sep 03 19:50:22 2023	1693741822	0	528	528	527
Sun Sep 03 19:50:28 2023	1693741828	0	528	528	527
Sun Sep 03 19:50:22 2023	1693741822	0	528	528	527
Sun Sep 03 19:50:23 2023	1693741823	0	528	528	528
Sun Sep 03 19:50:25 2023	1693741825	0	528	528	528
Sun Sep 03 19:50:28 2023	1693741828	0	528	528	528
Sun Sep 03 19:50:27 2023	1693741827	0	528	528	528
Sun Sep 03 19:50:23 2023	1693741823	0	528	529	528
Sun Sep 03 19:50:25 2023	1693741825	0	529	529	528
Sun Sep 03 19:50:22 2023	1693741822	0	529	529	528
Sun Sep 03 19:50:25 2023	1693741825	0	529	529	528
Sun Sep 03 19:50:25 2023	1693741825	0	529	529	528
Sun Sep 03 19:50:22 2023	1693741822	0	529	529	528
Sun Sep 03 19:50:22 2023	1693741822	0	529	529	529
Sun Sep 03 19:50:30 2023	1693741830	0	529	529	529
Sun Sep 03 19:50:23 2023	1693741823	0	529	529	529
Sun Sep 03 19:50:23 2023	1693741823	0	529	530	529
Sun Sep 03 19:50:31 2023	1693741831	0	529	530	529
Sun Sep 03 19:50:31 2023	1693741831	0	529	530	529
Sun Sep 03 19:50:24 2023	1693741824	0	529	530	529
Sun Sep 03 19:50:22 2023	1693741822	0	530	530	530
Sun Sep 03 19:50:24 2023	1693741824	0	530	530	529
Sun Sep 03 19:50:22 2023	1693741822	0	530	530	530
Sun Sep 03 19:50:25 2023	1693741825	0	530	530	530
Sun Sep 03 19:50:23 2023	1693741823	0	530	530	529
Sun Sep 03 19:50:23 2023	1693741823	0	530	530	529
Sun Sep 03 19:50:28 2023	1693741828	2	529	530	528
Sun Sep 03 19:50:22 2023	1693741822	1	530	530	530
Sun Sep 03 19:50:29 2023	1693741829	0	530	531	529
Sun Sep 03 19:50:29 2023	1693741829	0	530	531	529
Sun Sep 03 19:50:30 2023	1693741830	1	530	531	529
Sun Sep 03 19:50:31 2023	1693741831	0	530	531	530
Sun Sep 03 19:50:28 2023	1693741828	0	531	531	530
Sun Sep 03 19:50:23 2023	1693741823	0	531	531	531
Sun Sep 03 19:50:28 2023	1693741828	0	531	531	530
Sun Sep 03 19:50:23 2023	1693741823	0	531	531	530
Sun Sep 03 19:50:24 2023	1693741824	0	531	531	530
Sun Sep 03 19:50:22 2023	1693741822	0	531	532	530
Sun Sep 03 19:50:31 2023	1693741831	0	532	532	531
Sun Sep 03 19:50:31 2023	1693741831	0	532	532	531
Sun Sep 03 19:50:22 2023	1693741822	0	532	532	531
Sun Sep 03 19:50:30 2023	1693741830	0	532	532	532
Sun Sep 03 19:50:27 2023	1693741827	0	532	532	531
Sun Sep 03 19:50:22 2023	1693741822	0	532	532	532
Sun Sep 03 19:50:28 2023	1693741828	0	532	532	532
Sun Sep 03 19:50:28 2023	1693741828	0	532	532	532
Sun Sep 03 19:50:27 2023	1693741827	0	532	532	532
Sun Sep 03 19:50:23 2023	1693741823	0	532	533	532
Sun Sep 03 19:50:26 2023	1693741826	0	532	533	532
Sun Sep 03 19:50:31 2023	1693741831	0	533	533	532
Sun Sep 03 19:50:25 2023	1693741825	0	533	533	532
Sun Sep 03 19:50:29 2023	1693741829	0	532	533	532
Sun Sep 03 19:50:30 2023	1693741830	0	533	533	532
Sun Sep 03 19:50:27 2023	1693741827	0	533	533	532
Sun Sep 03 19:50:28 2023	1693741828	0	533	533	532
Sun Sep 03 19:50:22 2023	1693741822	0	533	533	532
Sun Sep 03 19:50:23 2023	1693741823	0	533	533	532
Sun Sep 03 19:50:25 2023	1693741825	0	533	533	532
Sun Sep 03 19:50:29 2023	1693741829	0	533	533	533
Sun Sep 03 19:50:23 2023	1693741823	1	532	534	532
Sun Sep 03 19:50:23 2023	1693741823	0	533	534	533
Sun Sep 03 19:50:30 2023	1693741830	0	533	534	533
Sun Sep 03 19:50:22 2023	1693741822	0	534	534	533
Sun Sep 03 19:50:29 2023	1693741829	0	534	534	533
Sun Sep 03 19:50:30 2023	1693741830	0	534	534	533
Sun Sep 03 19:50:24 2023	1693741824	0	534	534	533
Sun Sep 03 19:50:22 2023	1693741822	0	534	534	534
Sun Sep 03 19:50:23 2023	1693741823	0	534	534	533
Sun Sep 03 19:50:22 2023	1693741822	4	531	534	530
Sun Sep 03 19:50:24 2023	1693741824	1	534	534	533
Sun Sep 03 19:50:25 2023	1693741825	0	534	535	534
Sun Sep 03 19:50:27 2023	1693741827	0	534	535	534
Sun Sep 03 19:50:25 2023	1693741825	1	534	535	534
Sun Sep 03 19:50:29 2023	1693741829	0	534	535	534
Sun Sep 03 19:50:22 2023	1693741822	1	534	535	534
Sun Sep 03 19:50:25 2023	1693741825	0	535	535	534
Sun Sep 03 19:50:31 2023	1693741831	0	535	536	535
Sun Sep 03 19:50:31 2023	1693741831	0	536	536	535
Sun Sep 03 19:50:29 2023	1693741829	0	536	536	535
Sun Sep 03 19:50:30 2023	1693741830	0	536	536	535
Sun Sep 03 19:50:28 2023	1693741828	0	536	536	535
Sun Sep 03 19:50:22 2023	1693741822	0	536	536	536
Sun Sep 03 19:50:29 2023	1693741829	0	536	536	535
Sun Sep 03 19:50:23 2023	1693741823	0	536	536	536
Sun Sep 03 19:50:23 2023	1693741823	0	536	536	536
Sun Sep 03 19:50:23 2023	1693741823	0	536	536	536
Sun Sep 03 19:50:28 2023	1693741828	0	536	537	536
Sun Sep 03 19:50:22 2023	1693741822	0	536	537	536
Sun Sep 03 19:50:25 2023	1693741825	0	537	537	536
Sun Sep 03 19:50:23 2023	1693741823	0	537	537	536
Sun Sep 03 19:50:23 2023	1693741823	0	537	537	536
Sun Sep 03 19:50:23 2023	1693741823	0	537	537	537
Sun Sep 03 19:50:24 2023	1693741824	0	537	537	536
Sun Sep 03 19:50:23 2023	1693741823	0	538	538	537
Sun Sep 03 19:50:22 2023	1693741822	0	538	538	537
Sun Sep 03 19:50:22 2023	1693741822	0	538	538	536
Sun Sep 03 19:50:30 2023	1693741830	0	538	538	538
Sun Sep 03 19:50:25 2023	1693741825	0	538	538	538
Sun Sep 03 19:50:23 2023	1693741823	0	538	538	538
Sun Sep 03 19:50:23 2023	1693741823	0	538	538	537
Sun Sep 03 19:50:30 2023	1693741830	0	539	539	538
Sun Sep 03 19:50:25 2023	1693741825	0	539	539	538
Sun Sep 03 19:50:29 2023	1693741829	0	539	539	538
Sun Sep 03 19:50:23 2023	1693741823	0	539	539	538
Sun Sep 03 19:50:27 2023	1693741827	0	539	539	539
Sun Sep 03 19:50:29 2023	1693741829	0	539	539	539
Sun Sep 03 19:50:28 2023	1693741828	1	539	540	538
Sun Sep 03 19:50:25 2023	1693741825	0	540	540	539
Sun Sep 03 19:50:22 2023	1693741822	1	538	540	537
Sun Sep 03 19:50:23 2023	1693741823	0	540	540	539
Sun Sep 03 19:50:23 2023	1693741823	0	540	540	539
Sun Sep 03 19:50:25 2023	1693741825	0	540	540	536
Sun Sep 03 19:50:30 2023	1693741830	0	540	540	540
Sun Sep 03 19:50:29 2023	1693741829	0	540	540	540
Sun Sep 03 19:50:29 2023	1693741829	0	540	541	540
Sun Sep 03 19:50:22 2023	1693741822	0	541	541	540
Sun Sep 03 19:50:23 2023	1693741823	0	541	541	539
Sun Sep 03 19:50:30 2023	1693741830	0	541	541	540
Sun Sep 03 19:50:23 2023	1693741823	0	541	541	541
Sun Sep 03 19:50:29 2023	1693741829	0	541	542	541
Sun Sep 03 19:50:23 2023	1693741823	0	542	542	542
Sun Sep 03 19:50:27 2023	1693741827	0	542	542	542
Sun Sep 03 19:50:23 2023	1693741823	0	542	542	542
Sun Sep 03 19:50:22 2023	1693741822	0	542	542	541
Sun Sep 03 19:50:23 2023	1693741823	0	542	542	541
Sun Sep 03 19:50:22 2023	1693741822	3	539	543	539
Sun Sep 03 19:50:28 2023	1693741828	0	542	543	542
Sun Sep 03 19:50:23 2023	1693741823	1	542	543	541
Sun Sep 03 19:50:31 2023	1693741831	0	543	543	542
Sun Sep 03 19:50:22 2023	1693741822	0	543	543	542
Sun Sep 03 19:50:22 2023	1693741822	0	543	543	542
Sun Sep 03 19:50:23 2023	1693741823	0	543	543	542
Sun Sep 03 19:50:24 2023	1693741824	0	543	543	542
Sun Sep 03 19:50:22 2023	1693741822	0	543	543	543
Sun Sep 03 19:50:27 2023	1693741827	0	543	543	542
Sun Sep 03 19:50:28 2023	1693741828	0	543	544	543
Sun Sep 03 19:50:22 2023	1693741822	0	543	544	543
Sun Sep 03 19:50:22 2023	1693741822	0	543	544	542
Sun Sep 03 19:50:22 2023	1693741822	0	543	544	543
Sun Sep 03 19:50:23 2023	1693741823	0	544	544	544
Sun Sep 03 19:50:23 2023	1693741823	0	544	545	543
Sun Sep 03 19:50:29 2023	1693741829	0	545	545	544
Sun Sep 03 19:50:22 2023	1693741822	3	542	545	541
Sun Sep 03 19:50:23 2023	1693741823	0	545	545	544
Sun Sep 03 19:50:23 2023	1693741823	0	545	546	545
Sun Sep 03 19:50:23 2023	1693741823	0	545	546	545
Sun Sep 03 19:50:22 2023	1693741822	3	543	546	542
Sun Sep 03 19:50:23 2023	1693741823	0	546	546	546
Sun Sep 03 19:50:22 2023	1693741822	0	546	546	545
Sun Sep 03 19:50:29 2023	1693741829	0	546	546	546
Sun Sep 03 19:50:23 2023	1693741823	0	546	547	546
Sun Sep 03 19:50:23 2023	1693741823	0	546	547	546
Sun Sep 03 19:50:23 2023	1693741823	0	547	547	546
Sun Sep 03 19:50:22 2023	1693741822	3	543	547	543
Sun Sep 03 19:50:23 2023	1693741823	1	546	547	546
Sun Sep 03 19:50:22 2023	1693741822	0	547	547	547
Sun Sep 03 19:50:23 2023	1693741823	0	547	547	547
Sun Sep 03 19:50:29 2023	1693741829	1	547	548	546
Sun Sep 03 19:50:23 2023	1693741823	0	548	548	547
Sun Sep 03 19:50:23 2023	1693741823	1	547	548	547
Sun Sep 03 19:50:23 2023	1693741823	0	548	548	548
Sun Sep 03 19:50:29 2023	1693741829	0	548	548	548
Sun Sep 03 19:50:22 2023	1693741822	0	549	549	549
Sun Sep 03 19:50:23 2023	1693741823	0	550	550	549
Sun Sep 03 19:50:23 2023	1693741823	1	550	550	549
Sun Sep 03 19:50:23 2023	1693741823	0	550	550	550
Sun Sep 03 19:50:22 2023	1693741822	0	550	550	550
Sun Sep 03 19:50:22 2023	1693741822	0	550	550	549
Sun Sep 03 19:50:29 2023	1693741829	0	550	550	550
Sun Sep 03 19:50:23 2023	1693741823	0	551	552	551
Sun Sep 03 19:50:23 2023	1693741823	0	551	552	551
Sun Sep 03 19:50:30 2023	1693741830	0	551	552	551
Sun Sep 03 19:50:23 2023	1693741823	0	552	552	551
Sun Sep 03 19:50:23 2023	1693741823	0	552	552	551
Sun Sep 03 19:50:29 2023	1693741829	0	552	552	551
Sun Sep 03 19:50:23 2023	1693741823	0	552	552	552
Sun Sep 03 19:50:22 2023	1693741822	0	552	552	552
Sun Sep 03 19:50:29 2023	1693741829	0	552	552	552
Sun Sep 03 19:50:23 2023	1693741823	0	553	553	552
Sun Sep 03 19:50:29 2023	1693741829	1	552	553	552
Sun Sep 03 19:50:29 2023	1693741829	0	553	553	552
Sun Sep 03 19:50:29 2023	1693741829	0	553	553	553
Sun Sep 03 19:50:23 2023	1693741823	0	554	554	553
Sun Sep 03 19:50:22 2023	1693741822	0	554	554	554
Sun Sep 03 19:50:23 2023	1693741823	0	555	555	554
Sun Sep 03 19:50:22 2023	1693741822	0	555	555	554
Sun Sep 03 19:50:23 2023	1693741823	0	556	556	555
Sun Sep 03 19:50:23 2023	1693741823	0	556	556	555
Sun Sep 03 19:50:22 2023	1693741822	0	556	556	556
Sun Sep 03 19:50:31 2023	1693741831	0	556	556	556
Sun Sep 03 19:50:22 2023	1693741822	0	556	556	555
Sun Sep 03 19:50:22 2023	1693741822	0	556	557	556
Sun Sep 03 19:50:22 2023	1693741822	0	557	557	556
Sun Sep 03 19:50:22 2023	1693741822	0	557	557	556
Sun Sep 03 19:50:23 2023	1693741823	0	557	557	556
Sun Sep 03 19:50:30 2023	1693741830	1	556	557	556
Sun Sep 03 19:50:22 2023	1693741822	0	557	557	557
Sun Sep 03 19:50:22 2023	1693741822	0	557	557	557
Sun Sep 03 19:50:30 2023	1693741830	0	557	558	557
Sun Sep 03 19:50:23 2023	1693741823	0	557	558	557
Sun Sep 03 19:50:29 2023	1693741829	1	557	558	557
Sun Sep 03 19:50:22 2023	1693741822	0	558	558	557
Sun Sep 03 19:50:30 2023	1693741830	0	558	558	557
Sun Sep 03 19:50:29 2023	1693741829	0	558	558	558
Sun Sep 03 19:50:22 2023	1693741822	3	555	558	555
Sun Sep 03 19:50:22 2023	1693741822	0	559	559	558
Sun Sep 03 19:50:22 2023	1693741822	0	559	559	558
Sun Sep 03 19:50:23 2023	1693741823	0	559	559	558
Sun Sep 03 19:50:23 2023	1693741823	0	559	559	559
Sun Sep 03 19:50:29 2023	1693741829	0	560	560	559
Sun Sep 03 19:50:22 2023	1693741822	0	559	560	559
Sun Sep 03 19:50:23 2023	1693741823	0	560	560	559
Sun Sep 03 19:50:23 2023	1693741823	0	560	560	559
Sun Sep 03 19:50:22 2023	1693741822	0	560	560	559
Sun Sep 03 19:50:23 2023	1693741823	0	560	560	559
Sun Sep 03 19:50:22 2023	1693741822	3	557	560	556
Sun Sep 03 19:50:23 2023	1693741823	1	559	560	559
Sun Sep 03 19:50:29 2023	1693741829	0	560	560	560
Sun Sep 03 19:50:29 2023	1693741829	0	560	561	560
Sun Sep 03 19:50:22 2023	1693741822	0	561	561	560
Sun Sep 03 19:50:22 2023	1693741822	0	561	561	560
Sun Sep 03 19:50:23 2023	1693741823	0	561	561	561
Sun Sep 03 19:50:22 2023	1693741822	1	561	561	560
Sun Sep 03 19:50:23 2023	1693741823	0	561	561	561
Sun Sep 03 19:50:23 2023	1693741823	0	561	562	561
Sun Sep 03 19:50:22 2023	1693741822	0	562	562	561
Sun Sep 03 19:50:23 2023	1693741823	0	562	562	562
Sun Sep 03 19:50:22 2023	1693741822	0	562	563	562
Sun Sep 03 19:50:29 2023	1693741829	0	562	563	562
Sun Sep 03 19:50:23 2023	1693741823	0	563	563	562
Sun Sep 03 19:50:22 2023	1693741822	0	563	563	562
Sun Sep 03 19:50:23 2023	1693741823	0	563	563	562
Sun Sep 03 19:50:29 2023	1693741829	0	563	564	563
Sun Sep 03 19:50:29 2023	1693741829	0	563	564	563
Sun Sep 03 19:50:29 2023	1693741829	0	564	564	563
Sun Sep 03 19:50:23 2023	1693741823	0	564	564	563
Sun Sep 03 19:50:23 2023	1693741823	0	564	564	564
Sun Sep 03 19:50:22 2023	1693741822	1	564	564	563
Sun Sep 03 19:50:22 2023	1693741822	0	564	565	564
Sun Sep 03 19:50:22 2023	1693741822	1	564	565	563
Sun Sep 03 19:50:29 2023	1693741829	0	564	565	564
Sun Sep 03 19:50:23 2023	1693741823	0	564	565	564
Sun Sep 03 19:50:22 2023	1693741822	0	565	565	564
Sun Sep 03 19:50:22 2023	1693741822	0	565	565	565
Sun Sep 03 19:50:22 2023	1693741822	1	564	565	564
Sun Sep 03 19:50:22 2023	1693741822	3	562	566	561
Sun Sep 03 19:50:22 2023	1693741822	3	562	566	561
Sun Sep 03 19:50:23 2023	1693741823	0	566	566	565
Sun Sep 03 19:50:22 2023	1693741822	3	563	566	562
Sun Sep 03 19:50:22 2023	1693741822	0	566	566	565
Sun Sep 03 19:50:23 2023	1693741823	0	566	566	566
Sun Sep 03 19:50:22 2023	1693741822	0	566	567	566
